CO,NO,NO2,NOX,O3,PM10,PM25,SO2
0.5570175438596491,18.164619164619165,28.538083538083537,46.67567567567568,28.707846410684475,54.544921875,22.487562189054728,5.545229948646224
0.8995614035087719,23.28186274509804,37.94117647058823,61.21078431372549,40.31,69.34883436520205,34.303238396828604,4.146596103515568
0.8392428513152573,21.92291172189255,31.119394322924638,53.89800279021407,37.525597269624576,82.4209486166008,39.861182519280206,6.428571428571429
0.8962311557788945,29.105105105105107,36.07840313932605,73.61261261261261,42.08045977011494,73.59375,32.765957446808514,5.186788154897494
0.7884705882352941,30.11378898361396,31.75537634408602,70.38172043010752,27.67996036964963,71.54149377593362,22.386301369863013,3.5386178861788617
0.82421875,30.758333333333333,36.85733971186229,73.64722222222223,35.60034904013962,76.26722338204593,35.67368421052632,5.262397109793287
0.8843915343915344,31.63771712158809,36.7413719816552,72.73200992555832,37.22968197879859,86.74315789473684,39.222811671087534,5.247794427238801
0.715485564304462,21.307125307125308,38.71744471744472,60.02211302211303,36.79755671902269,74.41772151898734,40.91315789473684,4.9379619165974225
0.821875,16.72972972972973,36.42997542997543,53.11793611793612,49.28472222222222,72.7737843551797,40.268929503916446,3.8710144036886422
0.7610805586039788,26.732142857142858,33.205357142857146,59.93154761904762,44.14884696016772,77.99365750528541,31.911845730027547,4.206030150753769
0.6729528535980149,18.96401028277635,30.917737789203084,50.3960900046553,41.68495575221239,62.406047516198704,25.09116809116809,3.0798319327731094
0.7105,12.96031746031746,36.026455026455025,49.00529100529101,38.11032028469751,58.77396014345151,32.80426434552313,3.984211135638594
0.7446759259259259,23.32089552238806,36.38059701492537,59.66915422885573,39.54713804713805,85.20518358531318,35.63037249283668,4.7212399808378755
0.7590476190476191,19.241975308641976,36.29876543209877,55.5283950617284,40.48979591836735,77.58369098712447,39.537433155080215,4.291649613761741
0.5720279720279721,10.376847290640391,30.69704433497537,41.04679802955665,29.40268456375839,56.55555555555556,34.96031746031746,5.278185570604664
0.521859296482412,7.565333333333333,22.872,30.418666666666667,33.575367647058826,37.0615711252654,24.131233595800524,2.929705215419501
0.6702882483370288,17.03271028037383,29.94158878504673,46.98831775700935,32.62662337662338,50.53879310344828,29.306451612903224,3.614512444737295
0.8196467991169978,21.4037558685446,34.96948356807512,56.32863849765258,24.593851132686083,51.01902748414376,29.37333333333333,2.706
0.7891402714932126,22.432242990654206,32.6892523364486,55.14252336448598,13.811993517017829,36.09090909090909,22.22311827956989,6.062124248496994
0.9347319347319348,35.58313817330211,31.229508196721312,66.79625292740047,25.06655844155844,46.705263157894734,26.515625,3.4475806451612905
0.5061503416856492,9.803695150115471,22.72055427251732,32.51270207852194,29.703225806451613,32.94933920704846,15.168508287292818,2.5404339250493098
0.5591885441527447,17.45088161209068,23.639798488664987,41.11586901763224,34.118374558303884,35.521186440677965,17.091397849462364,4.262472885032538
0.5841004184100418,11.951219512195122,24.58314855875832,36.53880266075388,39.69969040247678,39.432203389830505,21.29177718832891,2.8612167300380227
0.5494736842105263,11.738359201773836,22.88248337028825,34.58758314855876,34.88235294117647,43.77070063694268,19.305039787798407,1.5608365019011408
0.3711827956989247,7.520879120879121,14.041758241758242,21.564835164835166,28.57987220447284,37.69976905311778,11.581120943952802,1.25390625
0.3663157894736842,5.883905013192612,10.525065963060689,16.398416886543536,24.64225941422594,10.925806451612903,4.609756097560975,1.0
0.2930174563591022,2.968215158924205,10.374083129584353,13.312958435207824,46.04382470119522,17.25901639344262,5.087412587412588,1.6489620700190377
0.4915841584158416,12.656836461126003,20.648793565683647,33.310991957104555,38.649237472766885,20.3854748603352,7.238244514106583,1.0981912144702843
0.7424947145877379,21.39675174013921,33.82830626450116,55.24825986078886,44.88203266787659,44.148337595907925,22.07317073170732,1.7841409691629957
0.7912280701754386,15.666666666666666,35.589371980676326,51.29951690821256,52.46983546617916,53.140957446808514,30.22866041615507,2.939814814814815
0.8832258064516129,22.667487684729064,39.32758620689656,62.03448275862069,53.8615664845173,64.83689839572193,35.75297619047619,3.027906976744186
0.7741666666666667,22.025641025641026,37.45687645687646,59.46620046620047,46.803333333333335,63.608108108108105,30.801136363636363,3.250526315789473
0.7916044776119403,21.47647058823529,36.70392156862745,58.188235294117646,45.17862371888726,65.46170212765958,32.99147727272727,5.24169741697417
0.7302521008403361,17.053811659192824,33.24439461883408,50.26008968609865,47.195615514333895,62.125531914893614,36.16477272727273,3.940265486725664
0.6125461254612546,18.844444444444445,28.216161616161617,47.084848484848486,28.167904903417533,49.12770562770563,23.79656160458453,3.483495145631068
0.4669691470054447,17.231732776617953,21.35908141962421,38.55741127348643,23.38753799392097,33.2609649122807,12.310650887573964,1.510054844606947
0.4475499092558984,7.608349900596422,22.68986083499006,30.274353876739564,24.19672131147541,47.61087866108787,24.01675977653631,4.669881235098408
0.5934782608695652,12.089285714285714,28.72023809523809,40.78769841269841,21.11458333333333,48.05636743215031,25.01837270341208,4.707230833353742
0.6915129151291513,25.07615230460922,31.715430861723448,61.14806196987811,22.726315789473684,58.791011235955054,26.90229885057472,4.162695243276548
0.676875,28.79856115107913,25.546762589928058,54.35491606714629,19.916666666666668,53.79028697571744,22.06703910614525,2.8766233766233764
0.5465201465201466,24.30208333333333,22.016176833779856,43.97291666666667,18.621329211746524,38.83221476510067,15.625352112676056,1.8159392789373807
0.4094202898550724,10.327380952380953,15.476190476190476,25.813492063492063,21.02380952380953,32.62447257383966,15.30971128608924,1.9365942028985508
0.3188747731397459,5.908183632734531,13.542914171656689,19.49700598802395,23.849478390462,22.0,9.447089947089948,1.1687840290381126
0.479890310786106,10.477822580645162,19.52822580645161,30.008064516129032,32.61169415292354,32.06866952789699,13.854111405835544,2.098003629764065
0.5733333333333334,14.70276008492569,24.369438889584554,39.48619957537155,28.84173522546861,43.35293834252827,19.652631578947368,6.196940726577438
0.6038461538461538,26.872289156626508,23.64578313253012,50.53975903614458,28.61406518010292,43.44161358811041,17.088,2.0131291028446388
0.621123595505618,20.314769975786923,26.062953995157383,46.37772397094431,32.85463258785943,50.16867469879518,18.803174603174604,1.9163090128755365
0.5840354767184035,17.870119863191352,26.87527307932758,43.31615925058548,35.99375,51.51225490196079,21.54313099041533,1.8610526315789475
0.4621129326047359,15.252988047808763,17.752988047808763,33.05179282868526,22.090529247910865,39.93735498839907,12.770149253731343,1.5238095238095235
0.5566202090592335,17.816733067729082,21.165338645418327,38.91434262948207,22.637883008356543,49.625,18.67323943661972,4.606463878326996
0.5855855855855856,8.270325203252032,24.22560975609756,32.540650406504064,30.52116788321168,56.04878048780488,30.19777158774373,4.781432643601145
0.7201642972345713,21.39246817373521,29.770491803278688,55.03278688524591,44.66498316498316,63.3752808988764,28.905555555555555,2.9079472527389334
0.7504347826086957,21.955645161290324,31.02822580645161,53.0,47.80287769784173,67.83796296296296,30.817109144542773,3.4175915036482873
0.7133105802047781,21.67446393762184,29.55360623781677,51.23586744639376,48.71508379888268,75.5614849187935,29.47023809523809,5.78
0.68500823723229,12.4,30.28952380952381,42.70095238095238,51.966850828729285,71.61556064073227,34.054597701149426,4.33678756476684
0.8214983713355049,19.04832713754647,32.53903345724907,51.56877323420074,47.52941176470589,80.78807947019868,40.11864406779661,3.7898528372249842
0.77223113964687,15.273789649415694,30.18030050083473,45.454090150250416,47.407806191117096,68.75991649269311,36.75195822454308,6.10593900481541
0.6544973544973545,8.58206106870229,24.04580152671756,32.60114503816794,48.26113671274962,53.64435146443515,29.947916666666668,2.470695970695971
0.67788380503826,20.16193656093489,28.848080133555925,49.01669449081803,45.44054054054054,63.99788583509514,30.91383812010444,2.7475409836065574
0.7220472440944882,17.142614601018675,27.878284625210867,44.125636672325975,42.73455978975033,67.03800475059383,30.052777777777777,3.259322033898305
0.71957928802589,18.14788732394366,26.320422535211268,44.45070422535211,43.62696335078534,69.98831775700934,31.16809116809117,3.1824561403508773
0.6262376237623762,15.30091743119266,24.822018348623853,40.086238532110094,35.181397466339654,65.29372197309416,32.92368421052632,8.098245614035088
0.6776068376068376,25.26944971537002,25.620493358633777,50.8842504743833,37.21900826446281,59.67289719626168,24.885117493472585,3.9953084620436368
0.5992409867172676,15.56694560669456,24.13807531380753,39.71338912133891,41.72445820433437,61.002242152466366,28.354497354497354,2.7034068136272547
0.5859903381642512,6.388384754990925,22.782214156079856,29.16696914700545,51.40860215053763,61.40397350993378,31.83727034120735,3.6788194444444446
0.7877650897226753,17.855805243445694,32.19850187265918,50.048689138576776,32.33423913043478,67.85681818181818,32.51373626373626,4.711496065289588
0.8311336717428088,25.562753036437247,31.21324627522066,55.47773279352226,32.16551724137931,62.16385542168675,37.16285714285714,2.0091911764705883
0.7795774647887324,18.82039911308204,29.984478935698448,48.77161862527716,40.25419197343999,49.91293532338308,31.942942942942945,1.6191369606003752
0.6949066213921902,15.491452991452991,26.655982905982903,42.14102564102564,30.60300136425648,32.46726862302483,22.74425287356322,1.5378927911275415
0.8514440433212996,16.89125295508274,34.19385342789598,51.0307328605201,29.293593182491477,34.87076271186441,21.6246719160105,1.4735772357723578
0.8640650406504065,25.96316758747698,30.78637200736648,56.75690607734806,21.5958815958816,47.29872881355932,28.187830687830687,2.0141342756183747
0.5980738362760835,14.842391304347826,17.719202898550726,32.57789855072464,30.33333333333333,29.3483870967742,18.357333333333333,1.4094202898550725
0.7832512315270936,27.46715328467153,27.74270072992701,55.24452554744526,30.85971685971686,43.794582392776526,20.08732394366197,1.8178571428571428
0.7384370015948963,26.789077212806028,26.05084745762712,52.87570621468927,26.720416124837453,47.61123595505618,21.324786324786324,1.987910189982729
0.70890625,22.93439716312057,25.916666666666668,48.861702127659576,42.23949044585987,49.38562091503268,20.78846153846154,1.983552631578948
0.8185251798561151,24.212475633528264,30.898635477582847,55.12085769980507,48.92386530014641,61.83451536643026,29.201807228915666,2.136448598130841
0.6851968503937008,19.784703324772853,26.09413854351688,47.172291296625225,29.21989528795812,47.18918918918919,20.72537313432836,1.7401960784313726
0.8104333868378812,23.038112522686024,33.36842105263158,56.42468239564428,39.87466307277628,50.597647058823526,26.871866295264624,2.0716666666666668
0.8043343653250774,15.610434782608696,32.568695652173915,48.21391304347826,47.93342036553525,51.73601789709172,28.209631728045327,2.1414790996784565
0.8855555555555555,24.10544815465729,34.977912837717746,57.57469244288225,36.37224261232638,75.13846153846154,35.994565217391305,3.81786941580756
0.8561344537815126,9.693121693121691,28.32804232804233,38.022927689594354,31.852482012477285,62.27063816248847,32.08703427105023,5.9526315789473685
0.858984375,16.68143459915612,30.803797468354432,47.472573839662445,35.096082359049,79.49680170575692,34.931001408215316,3.469879518072289
0.6251633986928105,12.516873889875669,24.29662522202487,36.792184724689164,41.17601043024772,54.04228329809725,27.593667546174142,3.5745440053096917
0.6773162939297125,16.35472972972973,27.467905405405407,43.81925675675676,41.24302788844621,53.54185022026432,24.620967741935484,2.790295195505447
0.6030448717948718,14.396666666666668,24.990275288291844,40.77666666666666,37.18733153638814,44.91452991452992,16.63903743315508,2.1753472222222223
0.5709428129829984,7.520868113522537,22.858096828046744,30.38397328881469,46.33588761174968,45.41880341880342,22.201072386058986,4.929883138564274
0.7217460317460317,13.356164383561644,26.503424657534246,39.90068493150685,46.3782722513089,53.038216560509554,30.99475065616798,3.365771812080537
0.6581818181818182,13.034749034749035,25.45173745173745,38.5019305019305,52.6051051051051,46.09188034188034,28.27368421052632,3.453531598513011
0.737223974763407,16.7831541218638,29.8690537400234,47.299283154121866,36.08897742363878,46.88164251207729,32.6053412462908,2.910891089108911
0.610691823899371,12.357015985790408,26.03197158081705,38.36234458259325,35.27882037533512,42.87272727272728,28.99425287356322,4.787828947368421
0.5145339652448657,10.795373665480428,21.476868327402133,32.29715302491103,38.594919786096256,45.6745182012848,26.610795454545453,1.380952380952381
0.5256172839506172,6.128472222222222,23.03467142806704,28.96180555555556,49.35546875,53.41513292433538,35.38636363636363,4.290064102564102
0.6195348837209302,5.827526132404182,26.02961672473868,31.8397212543554,33.417808219178085,40.0041928721174,26.633245382585752,4.337620578778135
0.720242214532872,14.265503875968992,29.463178294573645,43.73837209302326,35.528125,38.602910602910605,23.619302949061662,1.5933456561922366
0.7435282287090065,20.570458404074703,33.31748726655348,53.88624787775891,43.46390374331551,60.67596719906342,29.702809986259854,2.088282504012841
0.9538931297709924,22.56369982547993,34.043602791783265,62.99825479930192,38.05555555555556,54.07068607068607,31.315656565656564,1.934609250398724
0.7194006309148265,18.08137432188065,30.180831826401448,48.24050632911393,42.462745098039214,48.96995708154506,30.016587060462555,2.0757097791798107
0.7331782945736434,19.937722419928825,31.02846975088968,51.00711743772242,34.413623340461506,60.70488322717622,34.03013698630137,3.389489953632149
0.5848254931714719,7.0,24.925217391304347,31.914782608695653,51.9366576819407,56.609271523178805,40.24566473988439,1.9402985074626864
0.5042328042328043,4.859126984126984,20.871031746031747,25.724206349206348,39.950187611904134,43.61276595744681,29.45633802816901,2.644557823129252
0.5133956386292835,6.144981412639405,24.280669144981413,30.431226765799256,47.33057851239669,43.54186046511628,25.31547619047619,2.190031152647975
0.6989130434782609,18.31168831168831,29.211502782931355,47.51762523191095,47.67379679144385,47.53679653679654,27.38567493112948,2.001610305958132
0.676605504587156,17.301498127340825,29.129213483146067,46.4250936329588,34.525217099326596,44.5720823798627,28.12138912380678,1.65424739195231
0.72609375,12.342391304347826,32.608695652173914,44.958333333333336,38.30800542740841,50.933638443935926,30.66481994459834,4.355421686746988
0.7609281437125749,15.049036777583188,32.77758318739054,47.81260945709282,40.831372549019605,55.02780319366482,30.525606469002696,2.2528901734104045
0.5362862010221465,7.081510934393638,23.266401590457257,30.34791252485089,51.04172876304024,39.0,26.48684210526316,3.1463815789473686
0.5102009273570325,5.76,20.396521739130435,26.14608695652174,41.61277705345502,32.740425531914894,23.33070866141732,1.2705035971223022
0.7128824476650564,17.221033868092693,28.121310953569914,44.62032085561497,34.2390438247012,49.31151241534989,30.42165242165242,3.096096096096096
0.6535359574837402,20.488970588235293,29.21139705882353,49.67463235294117,42.23815789473685,47.58064516129032,27.31578947368421,2.2857142857142856
0.7254872563718141,14.98421762469041,29.748091603053435,43.74809160305343,42.16557161629435,49.59442060085837,33.677581863979846,2.2217194570135748
0.6302114803625377,8.036538461538461,28.15384615384616,36.167307692307695,41.59016393442623,33.137339055793994,23.2984693877551,1.995475113122172
0.6494827586206896,14.726315789473684,29.70947368421053,44.40210526315789,34.71111111111111,39.208,24.754950495049503,4.931438127090301
0.5516642547033285,13.833916083916083,27.10664335664336,40.94755244755245,36.93392630241423,34.149068322981364,16.733167082294266,3.3225806451612905
0.5001438848920863,6.36695652173913,22.323478260869564,28.72695652173913,41.97724399494311,31.26305220883534,22.49140049140049,3.446453407510431
0.689327485380117,13.484098939929329,31.353356890459363,44.803886925795055,38.39686684073107,38.31896551724138,25.70976253298153,1.9913169319826336
0.7503692762186115,16.95017793594306,33.980427046263344,50.90925266903915,40.60958904109589,50.00213219616205,33.14248704663213,2.462782634354615
0.744963503649635,18.808098591549296,34.07394366197183,52.90669014084507,44.207317073170735,52.87487388118757,26.18351063829787,2.057142857142857
0.6544991511035654,14.613865026679504,29.993723849372383,40.66945606694561,51.55988023952096,48.99594320486816,30.2191435768262,6.841918294849023
0.6537993920972645,10.891459074733095,31.43594306049822,42.32562277580071,42.47612732095491,48.840085287846485,30.40966921119593,2.9032738095238093
0.6235382308845577,8.08922558922559,27.22222222222222,35.30639730639731,31.313937753721245,34.69102296450939,25.245569620253164,2.6416791604197902
0.4795522388059701,7.591596638655462,19.030252100840336,26.6,32.13090418353576,27.591093117408903,18.42643391521197,3.2223880597014927
0.4575,8.884615384615385,20.655594405594407,29.54020979020979,32.81430536451169,22.06813627254509,13.233668341708542,2.7534883720930234
0.4993537964458804,12.35273368606702,21.37389770723104,33.71604938271605,31.84692417739628,28.22680412371134,14.56396866840731,2.3732928679817906
0.3700692041522491,8.429942418426103,13.54510556621881,21.93090211132437,19.545088596929833,14.977366255144032,5.430894308943089,1.36986301369863
0.4477341389728096,9.601694915254235,19.08135593220339,28.6864406779661,30.17902097902098,27.00403225806452,10.626315789473685,1.6435045317220545
0.5759090909090909,13.619932432432432,23.75168918918919,37.35641891891892,36.876577840112205,37.41914893617021,22.70080862533693,5.572262773722628
0.3813153961136024,6.232830820770519,16.366834170854272,22.55276381909548,37.98162729658792,33.83716075156576,19.34065934065934,1.8658008658008656
0.2990853658536585,3.6044520547945207,11.863013698630136,15.467465753424657,31.240641711229948,18.704444444444444,10.466275659824047,1.8147058823529407
0.4210762331838565,8.656896551724138,17.755172413793105,26.4,21.980106330043117,15.524625267665954,8.632947976878613,4.597325408618127
0.4762975778546713,11.90080971659919,16.75910931174089,28.70242914979757,19.85308056872038,15.825557809330627,9.374299247046475,1.3287435456110157
0.4252252252252252,8.691901408450704,18.34683098591549,27.017605633802816,30.1438263229308,24.536585365853657,11.53225806451613,2.330316742081448
0.5978947368421053,15.492091388400702,25.75571177504393,41.2390158172232,31.73748308525034,40.80855777666246,19.43564356435644,6.243202416918429
0.7146926536731634,21.47460595446585,29.61646234676007,51.07880910683012,27.745098039215687,47.602316602316606,25.75,4.782759609329351
0.6277456647398844,11.044943820224718,24.26824548697557,35.57624398073836,27.574358974358976,39.73603082851638,27.82908163265306,3.756983240223464
0.5579710144927537,7.830097087378641,19.862459546925567,27.6747572815534,23.370038412291933,23.756335282651072,17.554156171284635,1.702928870292887
0.5432478632478632,13.595238095238097,20.726190476190474,34.2718253968254,28.808049535603715,23.259183673469387,14.868073878627968,1.4365733113673806
0.4085271317829457,7.5,17.496539792387544,25.03287197231834,32.78532608695652,22.53688524590164,11.704787234042554,1.1428571428571428
0.4725239616613418,8.2003367003367,21.393939393939394,29.595959595959595,35.445910290237464,28.21031746031746,14.869897959183673,2.462235649546828
0.6302675585284281,13.294320137693632,26.225473321858864,39.51635111876076,36.06349206349206,41.20858976358664,19.785353535353536,1.116719242902208
0.6600938967136151,12.71985815602837,27.0,39.68794326241135,26.657219973009447,30.512670565302145,19.82089552238806,2.7625786163522013
0.6248511904761905,15.111304347826088,23.80869565217392,38.88695652173913,30.37070063694268,28.206500956022943,18.09925558312655,3.250386398763524
0.515625,10.645714285714286,18.99428571428572,29.66095238095238,40.37724550898204,25.562141491395792,14.456575682382134,2.491496598639456
0.662463768115942,14.585432651594195,27.52364864864865,42.43074324324324,38.971974522293,35.9752380952381,22.43456790123457,3.785822021116138
0.5060693641618497,8.735483870967743,23.92258064516129,32.66290322580645,39.0941475826972,22.33141762452108,11.994736842105263,2.938622754491018
0.6206095791001451,12.320967741935483,29.232258064516127,41.54354838709678,31.201799485861184,26.14792899408284,15.6,2.330769230769231
0.6502183406113538,19.466666666666665,26.09430894308943,45.572357723577234,31.712628865979383,37.009671179883945,20.925925925925927,4.032863849765258
0.6436231884057971,18.829032258064515,25.587096774193547,44.40967741935484,38.42763157894737,42.53877551020408,21.994366197183098,2.124416796267496
0.4595394736842105,11.31868131868132,17.935897435897434,29.223443223443223,35.210287443267774,35.79022403258656,16.136986301369863,1.6507936507936507
0.4706336939721793,6.147157190635451,18.232441471571907,24.3494983277592,36.263945578231294,43.600401606425706,23.19736842105263,4.8809891808346215
0.4837662337662338,11.741042345276872,18.42671009771987,30.180781758957654,15.26994680851064,27.468302658486703,11.561827956989248,3.2448979591836733
0.5795918367346938,12.756622516556291,23.814569536423843,36.56953642384106,20.94967741935484,24.51881188118812,15.767164774386274,1.8987915407854985
0.5128512397848075,16.004950495049506,24.024752475247524,40.01815181518152,27.56892230576441,33.95850622406639,19.95744680851064,3.0171428571428573
0.5943910256410256,15.049319727891156,24.56972789115646,39.61734693877551,25.651399491094143,33.52412280701754,18.65675675675676,1.6602658788774003
0.5853356890459364,19.116412213740457,21.72519083969466,40.849236641221374,34.71531791907515,58.21032504780115,26.253101736972702,2.9697933227345
0.38758607016050856,12.66722408026756,22.00334448160535,34.67056856187291,30.927835051546392,48.97904761904762,22.81074168797954,4.871866295264624
0.4665144596651446,7.291091654609851,18.4802744425386,23.945111492281303,36.285714285714285,25.51456310679612,17.818666666666665,3.1343740130338187
0.46656,8.76,19.045454545454547,27.841818181818184,32.3077975376197,25.383442265795207,15.382262996941895,1.9125188536953244
0.3049612403100775,4.6812609457092815,12.828371278458844,17.50262697022767,29.41379310344828,16.50315789473684,7.109090909090909,0.7969924812030075
0.2953383458646617,3.890016920473773,13.104906937394247,16.988155668358715,34.531531531531535,17.253036437246962,13.607259580811478,0.7028571428571428
0.4648054145516074,6.448543689320388,21.4252427184466,27.8873786407767,29.57725947521866,21.95573440643864,12.26027397260274,2.0420032310177705
0.5133846153846154,11.512280701754388,22.00526315789474,33.51929824561404,24.036363636363635,19.64876033057851,13.60932944606414,1.4695652173913043
0.3553383458646617,7.287096774193548,15.14516129032258,22.451612903225808,21.727728983688834,20.674535435306165,8.72191011235955,1.8541374474053296
0.5134730538922155,9.546774193548387,19.98548387096774,29.516129032258064,30.98385093167702,27.08637236084453,16.79155672823219,3.594972067039106
0.4782012195121951,9.572173913043478,20.038260869565217,29.615652173913045,32.81544502617801,33.02750491159136,21.208,7.130624092888244
0.5640179910044978,12.905982905982906,23.57948717948718,36.47521367521367,35.3564875491481,29.759615384615383,17.925729442970823,1.128358208955224
0.652695652173913,16.501923076923077,26.157692307692308,42.68846153846154,33.95626822157434,43.79190751445087,27.816,3.808925532839849
0.7013953488372093,22.093959731543624,24.329818813101042,50.22651006711409,22.51204055766793,39.38953147823091,16.466487935656836,2.335787923416789
0.5899236641221374,11.979933110367892,25.77591973244148,37.76421404682274,33.480254777070066,31.042471042471043,18.06417112299465,2.052863436123348
0.5232035928143712,9.90420168067227,21.65882352941177,31.54117647058824,26.42118226600985,22.752417794970988,14.488063660477454,1.273121387283237
0.4955156950672645,7.431666666666667,19.311666666666667,26.725,30.3012059620638,29.546511627906977,21.041322314049587,7.640287769784172
0.5198664440734557,10.89402697495183,21.184971098265898,32.06936416184971,31.784682080924856,38.65338645418327,19.25842696629213,3.229096989966555
0.5635714285714286,11.02008032128514,22.80722891566265,33.83935742971887,38.2638036809816,36.18163265306122,22.71629213483146,6.259856630824372
